Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled),Target
28,12.168831168831169,0.8595238095238096,0,0,0,1,15,14,0
21,14.64375,1.0,0,0,0,1,7,8,2
19,12.426944444444445,0.9285714285714286,0,1,0,1,7,8,2
19,13.666666666666668,1.0,0,0,0,1,6,6,2
18,12.32857142857143,1.0,0,0,0,1,5,5,2
18,11.083333333333334,1.0,0,0,0,1,6,6,2
19,0.0,0.0,1,0,0,1,7,8,0
20,13.583333333333332,1.0,0,1,0,1,6,6,2
18,13.333333333333334,1.0,0,0,0,1,6,6,2
19,11.916666666666668,0.7142857142857142,1,0,0,1,7,7,0
20,13.071428571428571,1.0,0,1,0,1,6,6,0
18,13.073571428571428,0.8660714285714286,0,0,0,1,7,8,1
18,12.966666666666667,0.9166666666666667,1,0,0,1,6,6,2
21,12.098214285714285,1.0,0,1,0,1,6,6,2
19,12.583333333333334,1.0,0,1,0,1,6,6,2
19,11.875,0.75,0,0,0,1,6,6,2
19,11.291666666666668,0.7,0,0,0,1,5,5,1
18,13.683333333333334,0.9166666666666667,0,0,0,1,6,6,0
18,13.466666666666667,1.0,0,1,0,1,5,5,2
18,13.071428571428571,0.9,0,0,0,1,5,5,2
31,11.3,0.5446428571428572,0,0,0,1,7,8,0
19,11.178571428571429,0.5,0,0,0,1,5,5,1
20,15.928571428571429,1.0,0,1,0,1,6,6,2
19,12.8,0.8,0,1,0,1,5,5,0
19,14.285714285714285,1.0,0,1,0,1,6,6,2
27,13.833333333333332,0.5,1,0,0,1,5,5,0
18,13.833333333333332,1.0,0,1,0,1,6,6,2
32,0.0,0.0,0,0,0,0,6,6,0
18,12.628571428571428,0.875,0,0,0,1,8,8,2
19,14.232857142857142,0.875,0,1,0,1,8,8,2
19,14.5,1.0,0,0,0,1,6,6,1
18,5.0,0.16666666666666666,0,0,0,1,6,6,0
18,11.625,0.6666666666666666,0,1,0,1,6,6,0
24,13.25,1.0,1,1,0,1,6,6,2
19,11.85,0.9166666666666667,0,1,0,1,6,6,2
21,0.0,0.0,1,0,0,1,6,6,0
19,12.375,0.873015873015873,0,0,0,1,7,9,2
19,12.11,0.7142857142857143,0,0,0,1,7,7,1
36,12.425,0.7857142857142857,0,1,0,1,7,7,2
51,0.0,0.0,0,0,1,1,6,6,0
20,10.952380952380953,0.8333333333333333,0,1,1,1,6,6,1
29,0.0,0.0,1,0,1,0,6,5,0
27,11.8,0.8333333333333334,1,0,1,1,6,6,0
33,12.833333333333332,0.7,0,0,1,1,5,5,1
57,11.98611111111111,0.7214285714285715,1,0,1,1,15,14,0
20,12.2,0.8333333333333334,0,0,1,1,6,6,1
26,12.5,0.6,0,0,1,1,5,5,0
27,0.0,0.0,1,0,1,1,5,5,1
19,11.525,0.9,0,0,1,1,5,5,2
23,13.0,0.5833333333333334,0,0,1,1,6,6,0
27,14.683333333333334,1.0,0,0,1,0,5,5,2
20,12.944642857142858,1.0,1,1,1,1,7,8,2
19,12.587121212121213,0.9583333333333333,0,1,0,1,12,11,2
19,0.0,0.0,1,0,0,1,6,6,0
20,11.85,0.9166666666666667,0,0,0,1,6,6,2
33,12.416666666666668,0.775,0,0,0,1,8,5,1
22,11.814285714285713,1.0,0,0,0,0,15,14,2
18,12.166666666666668,0.7,0,0,0,1,5,5,2
27,15.94285714285714,0.875,0,0,0,1,8,8,2
27,0.0,0.0,0,0,0,0,5,5,0
19,10.482142857142858,0.8333333333333333,0,0,0,1,6,6,2
20,13.016666666666666,0.8333333333333334,0,1,0,1,6,6,1
23,13.333333333333332,1.0,0,1,0,0,6,6,2
22,14.575,0.8695652173913043,0,1,0,1,23,23,2
18,5.0,0.08333333333333333,0,1,0,1,6,6,0
18,11.857142857142858,1.0,0,1,0,1,6,6,2
31,13.166666666666668,1.0,0,1,0,0,6,6,2
19,5.625,0.3333333333333333,0,0,0,1,6,6,0
19,11.633333333333333,0.9166666666666667,0,0,0,1,6,6,1
24,6.0,0.08333333333333333,0,0,0,0,6,6,0
19,13.398125,1.0,0,0,0,1,7,8,2
19,12.600000000000001,1.0,0,0,0,1,5,5,2
26,11.625,0.5833333333333333,1,0,0,1,6,6,0
27,0.0,0.0,1,0,1,1,0,0,0
19,12.214285714285715,1.0,0,0,0,1,6,6,2
29,15.366666666666667,1.0,0,0,0,1,5,5,0
18,12.32,1.0,0,1,0,1,8,8,2
19,14.277410714285715,1.0,0,0,0,1,7,8,2
18,12.833333333333332,1.0,0,0,0,1,6,6,1
18,15.866666666666667,1.0,0,1,0,1,5,5,2
19,0.0,0.0,0,0,0,1,0,0,0
19,15.061904761904762,1.0,0,0,0,1,7,8,2
19,12.0,1.0,0,0,0,1,6,6,0
19,12.4875,0.8333333333333334,0,0,0,1,6,6,1
19,11.583333333333332,1.0,0,0,0,1,6,6,2
19,14.166666666666668,1.0,0,1,0,1,6,6,2
18,0.0,0.0,1,0,0,1,7,8,0
20,13.452380952380953,1.0,0,0,0,1,6,6,2
20,11.15,0.75,0,0,0,1,6,6,2
21,12.333333333333334,0.6,0,0,0,1,5,5,1
31,12.116666666666667,0.55,0,0,0,0,10,10,0
20,11.096428571428572,1.0,0,1,0,1,7,8,2
19,11.125,0.7,0,1,0,1,5,5,1
18,14.65,0.8571428571428571,0,0,0,1,7,7,2
19,14.288961038961038,1.0,0,1,0,1,7,8,2
30,12.16904761904762,0.96875,0,0,0,1,16,13,2
21,11.020833333333332,0.75,0,0,0,1,6,6,1
19,13.2,1.0,0,0,0,1,5,5,2
22,13.4,1.0,1,0,0,1,5,5,2
18,12.75,1.0,0,1,0,1,6,6,2
18,11.875,0.9166666666666667,0,0,0,1,6,6,2
19,12.785714285714286,0.875,0,1,0,1,8,8,2
18,13.88888888888889,1.0,0,0,0,1,6,6,2
21,13.54375,0.9285714285714286,0,0,0,1,7,8,1
18,12.853124999999999,0.8125,0,0,0,1,7,8,1
20,0.0,0.0,0,0,0,1,0,0,2
18,12.25,0.8,0,0,0,1,5,5,2
25,16.67857142857143,1.0,0,0,0,1,6,6,2
19,14.083333333333332,1.0,0,0,0,1,6,6,2
19,11.85,0.75,0,1,0,1,6,6,1
26,15.392857142857142,1.0,0,0,0,1,6,6,2
21,11.675,0.9,0,0,0,1,5,5,2
19,5.5,0.1,0,0,0,1,5,5,0
19,15.114285714285714,0.875,0,1,0,1,8,8,2
18,14.892857142857142,1.0,0,1,0,1,6,6,2
32,11.571428571428571,0.75,0,1,0,0,10,10,2
18,11.333333333333334,1.0,0,1,0,1,6,6,2
20,11.905714285714286,0.7857142857142857,0,0,0,1,7,7,1
20,10.958333333333332,0.9,0,0,0,1,5,5,1
39,10.675,0.9,1,1,0,1,5,5,2
20,12.75,0.6000000000000001,0,0,0,1,5,5,1
18,0.0,0.0,1,0,0,1,0,0,0
18,14.75,1.0,1,1,0,1,6,6,2
21,15.166666666666668,1.0,0,0,0,1,12,11,2
18,11.98333333333333,0.8571428571428571,0,0,0,1,7,7,1
18,10.666666666666668,0.5,0,0,0,1,5,5,1
21,11.625,0.6547619047619048,0,0,0,1,14,12,2
22,10.166666666666668,0.5,0,0,0,1,5,5,0
21,12.916666666666666,0.75,0,0,1,1,6,6,1
20,11.166666666666668,0.41666666666666663,0,1,1,1,6,6,1
21,0.0,0.0,0,1,1,1,0,0,2
20,12.32857142857143,0.9166666666666667,0,1,0,1,6,6,2
19,14.328571428571427,0.875,0,0,0,1,8,8,2
20,15.666666666666666,1.0,0,1,0,1,6,6,2
19,13.0,1.0,0,0,0,1,5,5,2
18,13.053571428571429,0.9,0,1,0,1,5,5,2
18,12.25,0.25,0,0,0,1,6,6,0
24,10.583333333333332,0.6,0,0,0,0,5,5,0
21,12.380952380952381,1.0,1,1,0,1,6,6,0
18,11.292333333333332,0.75,0,1,1,1,7,8,2
20,12.4,0.9,0,1,1,1,5,5,2
20,11.975,0.75,1,0,0,1,6,6,0
18,12.225,0.75,1,0,0,1,6,6,0
25,12.368571428571428,0.7857142857142857,0,1,0,1,7,7,2
19,11.083333333333334,0.9166666666666667,0,1,0,1,6,6,1
35,0.0,0.0,1,0,1,1,7,7,0
19,13.214285714285715,0.9285714285714286,0,1,0,1,7,8,2
18,13.0,1.0,0,1,1,1,6,6,0
19,14.535714285714286,0.875,0,0,1,1,8,8,2
19,11.2,0.7142857142857143,0,1,1,1,7,7,1
18,14.833333333333332,1.0,0,0,1,1,6,6,2
24,12.904761904761905,0.6666666666666667,1,0,1,1,6,6,0
25,11.415178571428571,0.7928571428571429,0,0,1,0,14,10,2
28,10.75,0.8,0,0,1,1,5,5,1
19,13.75,0.9166666666666667,0,1,1,1,6,6,2
19,0.0,0.0,0,0,1,1,5,5,0
30,0.0,0.0,1,1,1,1,5,5,0
19,0.0,0.0,0,0,1,1,7,7,0
21,5.0,0.1,0,0,1,1,5,5,0
19,0.0,0.0,0,0,1,1,0,0,0
29,0.0,0.0,1,0,1,1,6,6,0
18,12.8,0.6666666666666666,0,0,1,1,6,6,0
21,11.125,0.6,0,0,1,1,5,5,1
20,11.8125,0.7857142857142857,0,0,1,1,7,7,0
24,11.634920634920634,0.8,1,0,1,0,10,10,1
18,0.0,0.0,1,0,1,1,6,6,0
23,12.071428571428571,0.8333333333333334,0,0,1,1,6,6,1
19,12.633333333333333,0.8,0,0,1,1,5,5,2
35,0.0,0.0,0,0,1,1,6,6,0
20,12.84142857142857,0.875,0,0,1,1,8,8,2
33,0.0,0.0,0,0,1,1,6,5,0
18,13.5,1.0,0,0,1,1,6,6,2
20,12.083333333333332,0.75,0,0,1,1,6,6,1
19,10.9,0.5833333333333333,0,0,1,1,6,6,0
18,6.5,0.5,0,0,1,1,6,6,0
28,0.0,0.0,1,0,1,0,5,5,0
18,13.166666666666668,1.0,0,0,1,1,5,5,2
25,11.571428571428571,1.0,1,0,1,1,6,6,0
19,11.25,0.75,1,0,1,1,6,6,0
18,10.875,0.75,0,0,1,1,6,6,2
29,16.341269841269842,1.0,0,0,1,1,6,6,2
18,0.0,0.0,0,0,1,1,0,0,1
20,12.369047619047619,1.0,0,1,1,1,6,6,2
20,0.0,0.0,0,0,1,1,6,6,0
18,14.833333333333332,1.0,0,0,1,1,6,6,2
21,12.916666666666668,1.0,0,1,1,1,6,6,2
18,10.6,0.5833333333333334,1,0,1,1,6,6,0
20,11.458333333333332,0.7,0,0,1,1,5,5,2
23,11.285714285714285,0.6643356643356644,0,0,0,0,13,11,1
26,0.0,0.0,0,0,0,0,1,5,0
19,5.0,0.1,1,0,0,1,5,5,0
24,12.18,0.6696428571428572,1,1,0,1,7,8,0
20,14.982142857142858,1.0,0,1,0,1,6,6,2
26,0.0,0.0,1,0,0,0,5,5,0
31,12.625,0.5,0,0,0,1,5,5,0
27,13.81375,1.0,0,0,0,1,8,8,2
24,13.080357142857142,1.0,1,0,0,1,6,6,2
23,11.85,0.6666666666666666,0,0,0,1,6,6,1
20,12.503472222222221,1.0,0,1,0,1,7,8,2
20,13.399999999999999,0.8035714285714286,0,0,0,1,7,8,2
24,14.985714285714286,0.875,0,0,0,1,8,8,2
39,11.375,0.8,0,0,0,1,5,5,1
18,12.55,0.75,0,0,0,1,6,6,2
20,0.0,0.0,0,0,0,1,6,6,0
18,13.7205,1.0,0,0,0,1,7,8,2
19,14.03875,1.0,0,0,0,1,7,8,2
18,13.2,1.0,0,0,0,1,5,5,2
22,12.333333333333332,0.7,0,0,0,1,5,5,1
18,14.180892857142858,1.0,0,0,0,1,7,8,2
18,12.833333333333332,1.0,0,1,0,1,6,6,2
30,10.533333333333333,0.8,0,0,0,0,5,5,1
34,12.172077922077921,0.8605769230769231,0,0,0,1,16,13,2
38,11.125,0.3333333333333333,0,0,0,0,6,6,0
19,14.11,1.0,0,1,0,1,8,8,2
19,11.533333333333333,0.6666666666666667,0,0,0,1,6,6,0
21,12.0,1.0,1,0,0,1,6,6,0
18,14.166666666666668,1.0,0,1,0,1,6,6,2
20,14.464285714285715,1.0,0,1,0,1,6,6,2
18,11.5,1.0,0,1,0,1,5,5,2
18,14.083333333333332,1.0,0,0,0,1,6,6,2
36,4.9,0.07142857142857142,0,1,0,1,7,7,0
18,10.857142857142858,0.8,0,1,0,1,5,5,2
21,0.0,0.0,0,1,0,1,5,5,0
21,12.666666666666668,0.3333333333333333,1,1,0,1,6,6,0
18,12.625,1.0,0,0,0,1,6,6,2
18,11.325,0.8,0,0,0,1,5,5,2
19,12.766666666666666,0.8571428571428571,0,0,0,1,7,7,2
29,12.633333333333333,0.9166666666666667,1,0,0,1,6,6,2
20,13.2,1.0,0,1,0,1,7,5,2
18,14.316666666666668,0.8571428571428571,0,0,0,1,7,7,2
19,12.375,0.9,0,0,0,1,5,5,2
19,13.0,1.0,0,1,0,1,5,5,2
37,0.0,0.0,1,0,0,0,6,5,0
18,14.775,0.9,0,1,0,1,5,5,2
21,11.7,0.5,0,0,0,1,6,6,0
19,11.916666666666668,1.0,0,1,0,1,6,6,2
19,13.7,1.0,0,0,0,1,5,5,2
35,11.733333333333334,0.8,0,1,0,0,5,5,1
30,0.0,0.0,0,0,0,1,7,8,0
27,12.442857142857143,0.7946428571428572,0,0,0,1,8,7,0
45,11.0,0.5,0,1,0,1,6,6,0
50,12.482142857142858,0.9444444444444444,0,1,0,0,9,7,2
41,12.825,0.8928571428571428,0,0,0,1,14,10,2
26,12.0,0.8571428571428571,0,0,0,1,7,7,1
44,6.0,0.08333333333333333,0,0,0,1,6,6,0
23,11.032967032967033,0.7833333333333333,0,0,0,1,15,10,2
34,11.5,0.6666666666666667,0,0,0,1,12,10,0
21,14.057142857142857,1.0,0,1,0,1,5,5,2
22,11.5,0.30000000000000004,0,0,0,1,5,5,0
32,10.916666666666668,0.6666666666666666,0,1,0,0,6,6,2
20,13.676785714285714,1.0,0,0,0,1,7,8,2
59,13.104166666666668,0.9,1,0,0,0,15,8,0
30,11.91111111111111,0.9090909090909092,0,0,0,1,11,9,1
18,11.083333333333334,1.0,0,1,0,1,6,6,2
25,11.5,0.8,1,0,1,0,5,5,1
36,13.8,1.0,0,0,1,0,5,5,2
36,6.0,0.07142857142857142,0,0,1,1,7,7,0
19,10.708333333333332,0.5833333333333333,1,0,1,1,6,6,0
25,11.25,0.9,0,0,1,0,5,5,2
35,11.585470085470085,1.0,0,0,1,1,18,13,2
20,7.0,0.08333333333333333,0,0,1,1,6,6,0
35,6.5,0.08333333333333333,1,0,1,1,6,6,0
27,11.0,0.25,0,0,0,1,6,6,0
18,13.68142857142857,0.875,0,0,0,1,8,8,1
23,12.358333333333334,0.8571428571428571,0,0,0,1,7,7,1
19,10.875,0.6666666666666666,0,0,0,0,6,6,2
18,12.370000000000001,0.7857142857142857,0,1,0,1,7,7,1
26,12.213333333333335,0.6428571428571428,1,0,0,1,7,7,0
19,14.125,1.0,0,0,0,1,6,6,2
19,0.0,0.0,1,0,0,1,7,8,0
18,0.0,0.0,0,0,0,1,0,0,0
19,14.128392857142856,1.0,0,1,0,1,7,8,2
19,13.39125,1.0,0,1,0,1,7,8,2
19,14.1,1.0,0,1,0,1,5,5,2
21,14.25,1.0,0,1,0,0,6,6,2
18,13.333333333333332,1.0,0,0,0,1,6,6,2
33,13.513636363636365,0.9166666666666667,0,0,0,1,12,11,2
32,12.941558441558442,0.8181818181818181,0,0,0,0,11,11,2
17,13.41625,1.0,0,1,0,1,8,8,2
31,0.0,0.0,0,0,0,1,7,8,0
32,12.166666666666668,0.9166666666666667,0,1,0,0,6,6,2
18,15.3125,1.0,0,0,0,1,6,6,0
31,10.583333333333332,0.9166666666666667,1,0,0,1,6,6,1
20,12.62857142857143,0.9166666666666667,0,0,1,1,6,6,1
40,0.0,0.0,1,0,1,0,5,5,0
32,14.5,1.0,0,0,1,0,5,5,2
40,13.5,0.30000000000000004,1,0,1,1,5,5,0
18,0.0,0.0,0,1,1,1,0,0,2
28,10.0,0.3055555555555555,1,0,1,0,9,6,0
19,11.6,0.9166666666666667,1,0,1,1,6,6,2
19,12.416666666666668,0.75,0,1,1,1,6,6,2
21,0.0,0.0,0,0,1,1,5,5,0
22,5.25,0.2,0,0,1,1,5,5,0
18,13.035714285714285,1.0,1,0,1,1,5,5,0
27,0.0,0.0,0,0,1,1,0,0,0
19,10.5,0.39285714285714285,0,0,1,1,10,7,1
30,12.166666666666668,0.8500000000000001,0,0,1,0,10,10,2
28,5.0,0.08333333333333333,0,0,1,1,6,6,0
34,14.0,0.30000000000000004,1,1,1,1,5,5,1
21,11.214285714285715,0.8,0,0,1,1,5,5,1
20,11.357142857142858,0.9166666666666667,0,1,1,1,6,6,2
31,12.083333333333332,0.6696428571428572,1,0,1,1,8,7,0
21,11.25,0.4,1,0,1,1,5,5,0
27,10.833333333333332,0.4,1,0,1,1,5,5,0
19,12.525,0.75,0,0,1,1,6,6,2
21,5.0,0.08333333333333333,0,0,1,1,6,6,1
21,6.25,0.16666666666666666,1,0,1,1,6,6,0
35,12.196428571428571,0.5722222222222222,1,0,1,1,10,9,0
28,11.666666666666668,0.6,0,0,1,1,5,5,0
24,10.839285714285715,0.6666666666666666,0,0,1,1,6,6,1
19,0.0,0.0,1,0,1,1,4,6,0
20,12.7,0.75,1,0,1,1,6,6,1
20,12.75,1.0,0,1,1,1,6,6,2
19,11.5,0.30000000000000004,0,0,1,1,5,5,1
37,11.833333333333332,0.5714285714285714,1,0,1,1,7,7,0
19,12.5,0.25,0,0,1,1,6,6,0
36,0.0,0.0,0,0,1,1,7,7,0
29,0.0,0.0,0,0,1,1,5,5,0
30,11.4875,0.9166666666666667,0,0,1,1,6,6,2
32,6.0,0.16666666666666666,1,0,1,1,6,6,0
26,11.75,1.0,0,0,1,0,6,6,1
37,11.25,0.25,0,0,1,1,6,6,0
27,11.5,0.41666666666666663,0,0,1,1,6,6,0
18,12.273809523809524,0.9166666666666667,0,1,1,1,6,6,2
18,15.3,1.0,0,1,1,1,8,8,2
32,5.75,0.125,1,0,1,1,8,7,0
20,12.8,0.4,0,0,1,1,5,5,1
22,0.0,0.0,0,0,1,1,6,6,0
32,0.0,0.0,0,0,0,1,7,8,0
21,11.5,0.9,0,0,0,1,5,5,1
19,12.895833333333332,0.6666666666666667,1,0,0,1,6,6,0
18,13.75,1.0,0,1,0,1,6,6,2
18,11.7,1.0,0,1,0,1,5,5,2
38,0.0,0.0,1,0,0,1,5,5,0
21,11.15,0.75,0,0,0,1,6,6,0
21,12.25,0.25,1,0,0,1,6,6,0
26,11.75,0.5,0,0,1,0,5,5,1
19,14.616666666666667,0.8571428571428571,0,0,0,1,7,7,2
19,14.06,0.875,0,1,0,1,8,8,1
18,11.166666666666668,0.5833333333333333,1,0,0,1,6,6,0
25,0.0,0.0,0,0,0,1,5,5,0
19,12.192307692307692,0.5,0,0,0,1,14,14,2
18,12.583333333333334,1.0,0,1,0,1,6,6,2
19,12.354166666666668,1.0,0,1,0,1,5,5,2
22,12.333333333333332,1.0,0,1,0,1,6,6,2
21,13.142857142857142,1.0,0,0,0,1,6,6,2
21,14.583333333333332,1.0,0,1,0,1,6,6,2
20,12.5,1.0,0,1,0,1,7,7,2
19,11.482142857142858,0.7,0,0,0,1,5,5,1
18,13.9,0.8571428571428571,0,0,0,1,7,7,2
26,12.916666666666668,0.42857142857142855,0,0,0,1,7,7,0
31,12.08041958041958,0.8261904761904761,0,0,0,1,15,14,0
18,14.654761904761905,1.0,0,1,0,1,6,6,2
35,0.0,0.0,0,0,0,1,5,5,0
19,12.916666666666668,0.5,0,0,0,1,5,5,1
19,10.757142857142856,0.9166666666666667,0,1,0,1,6,6,2
18,14.47563492063492,1.0,0,0,0,1,7,8,2
20,12.542857142857144,1.0,0,0,0,1,6,6,2
19,13.0,1.0,0,1,0,1,12,11,2
21,11.45,0.5833333333333334,0,1,0,1,6,6,1
18,12.5,1.0,1,1,0,1,7,7,2
23,12.88625,1.0,0,0,0,1,8,8,2
21,12.833333333333332,0.9166666666666667,0,1,0,1,6,6,2
19,11.7,1.0,0,1,0,1,5,5,2
19,13.65,0.7,0,0,0,1,5,5,1
20,13.837301587301589,1.0,0,0,0,1,11,9,2
18,6.625,0.4,0,0,0,1,5,5,1
18,14.50125,1.0,0,1,0,1,8,8,2
19,14.35,0.8571428571428571,0,0,0,1,7,7,2
21,11.916666666666668,1.0,0,1,0,1,6,6,2
18,13.19047619047619,1.0,0,1,0,1,6,6,2
20,13.585714285714285,0.9166666666666667,0,0,0,1,6,6,1
18,13.333333333333332,0.9166666666666667,0,0,0,1,6,6,2
18,13.7975,1.0,0,1,0,1,7,8,2
32,10.725,0.9,0,0,0,0,5,5,1
18,0.0,0.0,0,0,0,1,0,0,2
19,12.0,0.8333333333333334,0,0,0,1,6,6,1
18,14.15375,1.0,0,1,0,1,8,8,2
18,0.0,0.0,1,0,0,1,8,8,0
20,13.333333333333334,1.0,0,0,0,1,6,6,2
19,13.714285714285715,0.8333333333333333,0,0,0,1,6,6,1
19,12.454285714285716,0.875,0,0,0,1,8,8,2
18,5.5,0.1,0,0,0,1,5,5,1
18,0.0,0.0,0,0,0,1,7,8,0
18,13.107708333333335,0.8660714285714286,0,1,0,1,7,8,2
20,14.161666666666667,0.8035714285714286,0,0,0,1,7,8,1
19,12.333333333333332,1.0,0,0,0,1,6,6,1
21,5.5,0.16666666666666666,0,0,0,1,6,6,0
19,13.857142857142858,1.0,0,1,0,1,7,7,2
20,13.666666666666668,1.0,0,1,0,1,6,6,2
21,13.2575,1.0,0,1,0,1,8,8,2
23,0.0,0.0,0,0,0,1,6,6,0
18,12.083333333333332,0.6666666666666666,1,1,0,1,6,6,0
30,15.0,1.0,0,0,0,0,5,5,0
20,0.0,0.0,0,0,0,1,5,5,0
29,6.166666666666667,0.3,1,0,0,1,5,5,0
24,10.9,0.7,0,0,0,1,5,5,1
20,11.5,1.0,0,0,0,1,6,6,2
27,13.416666666666668,0.8333333333333333,0,0,0,0,6,6,0
23,0.0,0.0,0,0,0,1,5,5,0
23,14.75,1.0,0,1,0,1,6,6,2
18,14.2,0.875,0,0,0,1,8,8,2
19,14.75,1.0,0,1,0,1,6,6,2
19,14.01517857142857,1.0,0,0,0,1,7,8,0
18,13.916666666666668,1.0,0,1,0,1,6,6,0
19,12.416666666666668,1.0,0,0,0,1,6,6,2
18,13.464285714285715,1.0,0,1,0,1,6,6,2
29,10.416666666666668,0.6826923076923077,0,0,0,0,13,12,1
24,11.689583333333333,0.9285714285714286,0,0,0,1,7,8,2
19,11.875,0.2857142857142857,0,0,0,1,7,7,0
19,11.982142857142858,0.9285714285714286,0,0,0,1,7,7,1
19,12.645833333333332,0.6666666666666667,0,0,0,1,6,6,1
20,11.95,0.9166666666666667,0,0,0,1,6,6,2
18,13.25,1.0,0,0,0,1,6,6,2
18,11.523809523809524,0.8333333333333333,1,0,0,1,6,6,0
19,12.358035714285714,0.9375,0,1,0,1,7,8,2
19,15.19047619047619,1.0,0,0,0,1,6,6,0
18,0.0,0.0,0,1,0,1,0,0,2
19,13.0,1.0,0,1,0,1,6,6,2
18,14.537301587301588,1.0,0,1,0,1,7,8,2
24,12.205357142857142,1.0,0,0,0,0,5,5,1
28,13.4375,0.6428571428571428,1,0,0,1,7,7,1
20,11.571428571428571,0.875,0,0,0,1,8,8,2
19,12.657142857142857,0.875,0,1,0,1,8,8,2
22,10.0,0.30000000000000004,1,0,0,1,5,5,0
19,13.44047619047619,1.0,0,0,0,1,6,6,2
36,13.035714285714285,0.9642857142857143,0,0,0,1,14,11,2
19,14.666666666666668,1.0,0,1,0,1,6,6,2
18,11.857142857142858,0.9166666666666667,0,0,0,1,6,6,2
40,0.0,0.0,1,0,0,0,5,5,0
19,12.9,0.8571428571428571,0,1,0,1,7,7,2
38,13.126,0.625,0,0,0,1,8,8,1
32,11.583333333333332,0.3666666666666667,0,0,0,1,10,9,0
19,11.066666666666666,0.6666666666666667,0,0,0,1,6,6,1
19,13.464285714285715,1.0,0,0,0,1,6,6,2
35,0.0,0.0,0,0,0,1,1,5,0
20,11.75,0.65,0,0,0,1,5,4,1
29,11.258928571428571,0.9375,0,0,0,1,8,8,2
29,10.825,0.9,0,0,0,0,5,5,1
19,12.771428571428572,0.875,0,1,0,1,8,8,1
18,13.79857142857143,0.875,0,1,0,1,8,8,2
25,13.416666666666668,1.0,1,0,0,0,6,6,2
50,0.0,0.0,1,0,0,0,6,5,0
24,12.101648351648354,0.930952380952381,0,0,0,1,15,14,0
18,0.0,0.0,0,0,0,1,5,5,0
20,15.06043956043956,0.9166666666666667,0,0,0,1,6,6,2
20,14.795546558704453,1.0,1,1,0,1,18,13,2
21,11.95,0.55,0,0,0,0,10,10,0
28,10.5,0.5208333333333334,1,0,1,1,8,6,1
19,13.083333333333332,1.0,0,1,1,1,6,6,2
18,12.93875,1.0,0,1,1,1,8,8,2
22,0.0,0.0,0,0,1,1,0,0,2
25,0.0,0.0,0,0,1,1,6,6,0
37,12.940000000000001,0.7142857142857143,1,0,1,1,7,7,0
38,11.99625,0.6428571428571428,1,0,1,1,7,7,0
36,11.366666666666667,0.6666666666666667,0,0,1,1,6,6,0
18,13.0,0.875,0,0,1,1,8,8,2
19,0.0,0.0,1,0,1,1,5,6,0
24,12.416666666666668,0.5,1,0,1,1,5,5,0
20,11.583333333333332,0.8333333333333334,0,0,1,1,6,6,2
21,0.0,0.0,0,0,1,1,0,0,0
32,0.0,0.0,0,0,1,0,5,5,0
39,5.0,0.1,0,0,1,0,5,5,0
33,0.0,0.0,1,0,1,1,5,5,0
20,11.575,0.9,0,1,1,1,5,5,2
19,14.8,1.0,0,0,1,1,6,6,2
43,11.15,0.5,1,0,1,0,5,5,0
49,12.466666666666667,0.8,0,0,1,0,5,5,0
18,13.083333333333332,1.0,0,1,1,1,6,6,2
27,0.0,0.0,0,0,1,1,6,6,1
19,13.1,1.0,0,1,1,1,5,5,0
45,6.75,0.5,1,1,1,1,6,6,0
19,13.0,1.0,1,0,1,1,6,6,2
21,11.732142857142858,0.8333333333333333,0,1,1,1,6,6,2
18,12.583333333333332,0.9166666666666667,0,1,1,1,6,6,2
18,0.0,0.0,0,0,1,1,5,5,0
29,0.0,0.0,1,0,1,1,6,6,0
19,11.55,1.0,0,0,1,1,5,5,2
18,11.75,0.8,0,1,1,1,5,5,1
22,12.330357142857142,0.9444444444444444,0,1,1,1,7,9,2
18,12.762063492063492,1.0,0,1,1,1,7,8,0
20,13.7,0.5833333333333334,0,0,1,1,6,6,1
20,0.0,0.0,0,0,1,1,0,0,0
29,7.0,0.08333333333333333,1,1,1,1,6,6,0
29,11.458333333333332,0.7,0,0,1,1,5,5,0
23,12.125,0.41666666666666663,0,0,1,1,6,6,1
19,0.0,0.0,1,0,1,1,0,0,0
18,6.0,0.1,0,0,1,1,5,5,0
22,12.0,0.5,0,0,1,1,6,6,0
34,11.607142857142858,0.6499999999999999,1,0,1,0,10,10,0
26,13.157142857142857,1.0,0,0,1,0,5,5,2
24,11.446428571428571,0.7352941176470589,0,0,1,1,17,17,0
17,14.151785714285715,1.0,0,1,1,1,6,6,2
21,10.166666666666668,0.5,0,0,1,1,5,5,1
34,14.399999999999999,1.0,0,0,1,0,5,5,1
19,13.107142857142858,1.0,0,0,1,1,6,6,2
49,11.399999999999999,0.5654761904761905,1,0,1,1,12,7,0
23,12.07,0.7857142857142857,0,0,1,1,7,7,0
18,12.899999999999999,0.7,0,0,1,1,5,5,0
20,13.087499999999999,0.7946428571428572,0,0,1,1,7,8,1
19,13.566666666666666,0.9166666666666667,0,0,1,1,6,6,2
24,13.222222222222221,0.8944444444444444,0,0,1,1,9,10,1
18,14.2,1.0,0,0,1,1,5,5,2
45,0.0,0.0,1,0,1,1,6,6,0
30,5.5,0.2,0,0,1,0,5,5,0
