Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled)
25,11.996428571428572,0.9375,0,0,0,1,7,8
18,0.0,0.0,1,0,1,1,0,0
20,13.5,0.6666666666666666,0,0,1,1,6,6
21,5.833333333333333,0.3,0,0,1,1,5,5
18,12.833333333333332,1.0,0,0,0,1,6,6
19,0.0,0.0,1,0,0,1,0,0
24,12.416666666666668,1.0,0,0,0,0,6,6
19,14.653846153846153,1.0,0,0,0,1,6,6
19,12.607142857142858,1.0,0,1,0,1,5,5
18,13.185714285714287,0.9166666666666667,0,1,0,1,6,6
18,11.966666666666667,0.8,0,0,0,1,5,5
18,8.0,0.1,0,0,1,1,5,5
30,11.416666666666668,0.5833333333333333,1,0,1,1,9,8
19,12.766666666666666,0.8571428571428571,0,0,0,1,7,7
21,11.214285714285715,0.5,1,0,1,1,5,5
18,11.5,1.0,0,1,0,1,5,5
22,16.642857142857142,1.0,0,0,0,1,6,6
18,13.0,1.0,0,1,1,1,6,6
24,0.0,0.0,0,0,1,0,6,6
21,11.4,0.6349206349206349,0,0,1,1,7,9
35,12.333333333333332,0.4666666666666667,1,0,1,1,10,9
18,14.434027777777779,1.0,0,1,0,1,7,8
27,0.0,0.0,1,0,1,1,5,5
20,11.916666666666666,1.0,1,0,0,1,6,6
31,13.583333333333332,0.8452380952380952,0,0,0,1,7,6
23,11.2,0.8,0,0,1,1,5,5
20,13.791666666666668,1.0,0,0,0,1,12,11
19,14.475,1.0,0,1,0,1,7,8
18,10.916666666666668,0.6000000000000001,0,0,1,1,5,5
20,13.4,0.75,1,0,0,1,6,6
34,11.925,0.75,0,0,1,1,6,6
34,11.642857142857142,0.5833333333333334,0,0,1,1,12,12
19,12.583333333333332,0.8333333333333333,0,0,1,1,6,6
18,14.47563492063492,1.0,0,0,0,1,7,8
36,11.8,0.5714285714285714,0,0,0,1,7,7
18,5.0,0.16666666666666666,0,0,0,1,6,6
21,14.033333333333331,0.8571428571428571,0,1,0,1,7,7
19,14.03875,1.0,0,0,0,1,7,8
19,12.833333333333332,0.6,0,1,0,1,5,5
45,13.3,0.8333333333333334,0,0,0,0,6,6
18,15.166666666666668,1.0,0,0,0,1,6,6
19,13.216666666666667,1.0,1,0,1,1,5,5
18,0.0,0.0,0,0,0,1,0,0
28,0.0,0.0,1,0,1,0,5,5
26,12.458333333333332,0.8333333333333333,0,0,0,1,6,6
20,13.25,0.9166666666666667,1,0,0,1,6,6
20,13.916666666666666,0.8571428571428571,0,0,0,1,7,7
18,12.738095238095237,1.0,0,1,0,1,6,6
19,10.65,0.6,0,0,0,1,5,5
19,13.204464285714286,1.0,0,1,0,1,7,8
31,5.5,0.2,1,0,1,0,5,5
18,11.791666666666668,0.5833333333333333,1,0,1,1,6,6
23,13.483333333333334,0.8571428571428571,0,0,1,1,7,7
40,13.066666666666666,0.6666666666666667,1,0,0,1,6,6
18,13.773809523809524,1.0,0,0,0,1,6,6
19,14.566666666666668,0.8571428571428571,0,0,0,1,7,7
20,14.545454545454545,0.9166666666666666,0,0,1,1,12,12
59,11.958333333333332,0.8333333333333333,0,0,0,1,6,6
18,12.80952380952381,0.9285714285714286,1,1,0,1,7,7
18,14.11388888888889,1.0,0,1,0,1,7,8
18,13.142857142857142,0.6666666666666667,0,0,0,1,6,6
43,12.0,0.8333333333333334,0,1,0,1,6,6
31,0.0,0.0,0,0,1,1,6,6
21,13.035714285714285,1.0,0,1,0,1,6,6
18,11.958333333333332,0.5833333333333333,0,0,0,1,6,6
19,15.0,1.0,0,0,0,1,5,5
18,17.952380952380953,1.0,0,1,1,1,5,5
20,12.087499999999999,0.5714285714285714,1,0,1,1,7,7
18,13.903035714285714,1.0,0,0,0,1,7,8
25,11.415178571428571,0.7928571428571429,0,0,1,0,14,10
20,12.367410714285715,0.7946428571428572,0,0,1,1,7,8
18,0.0,0.0,0,0,0,1,6,6
19,0.0,0.0,0,0,0,1,6,6
19,14.11,1.0,0,1,0,1,8,8
22,11.166666666666668,0.41666666666666663,1,0,1,1,6,6
18,14.338541666666668,0.9285714285714286,0,0,0,1,7,8
19,14.575,1.0,0,0,0,1,7,8
23,11.166666666666668,0.41666666666666663,0,0,0,1,6,6
29,13.742857142857144,0.875,0,0,0,1,8,8
18,14.88875,1.0,0,0,0,1,8,8
28,10.5,0.5208333333333334,1,0,1,1,8,6
30,12.547619047619047,0.95,0,0,0,0,10,7
22,0.0,0.0,1,0,0,1,6,2
22,12.333333333333332,0.6,0,0,1,1,5,5
25,0.0,0.0,0,0,0,1,6,6
19,13.357142857142858,1.0,0,0,0,1,6,6
33,12.845238095238095,1.0,0,0,0,0,6,6
18,0.0,0.0,0,0,1,1,6,6
21,12.916666666666668,1.0,0,0,1,1,6,6
18,15.866666666666667,1.0,0,1,0,1,5,5
18,13.642857142857142,1.0,0,1,0,1,6,6
20,13.972222222222223,0.9166666666666667,0,0,0,1,6,6
18,5.0,0.07142857142857142,0,1,0,1,7,7
21,14.5,1.0,1,0,1,1,12,12
45,10.916666666666668,0.873015873015873,0,0,0,0,9,7
19,13.333333333333332,0.75,0,0,0,1,6,6
45,12.222222222222221,0.8035714285714286,0,0,0,0,12,7
20,16.36904761904762,1.0,0,0,0,1,6,6
20,6.75,0.5,0,0,0,1,6,6
28,11.3125,0.6076923076923078,0,0,1,1,13,10
18,12.324285714285711,0.875,0,0,0,1,8,8
19,11.875,0.6428571428571428,0,1,0,1,7,7
18,14.583333333333332,1.0,0,1,0,1,6,6
20,12.566666666666666,0.9166666666666667,0,1,0,1,6,6
18,12.271428571428572,1.0,0,0,0,1,5,5
19,13.090873015873017,0.9285714285714286,0,0,1,1,7,8
38,10.375,0.30000000000000004,0,0,0,0,10,10
22,13.708333333333332,1.0,0,0,0,1,12,11
19,13.352936507936509,0.8660714285714286,0,0,0,1,7,8
18,13.478571428571428,1.0,0,0,0,1,6,6
36,4.9,0.07142857142857142,0,1,0,1,7,7
35,12.142857142857142,0.6625,0,0,1,1,10,8
18,13.76125,1.0,0,0,0,1,8,8
19,13.942857142857143,0.9166666666666667,0,1,0,1,6,6
20,12.316666666666666,0.7410714285714286,0,1,0,1,7,8
57,11.98611111111111,0.7214285714285715,1,0,1,1,15,14
21,12.9,0.8333333333333334,0,0,1,1,6,6
18,12.958333333333332,1.0,0,0,0,1,6,6
20,12.4,0.9,0,1,1,1,5,5
20,11.0,0.7,0,0,1,1,5,5
20,11.95,0.5714285714285714,0,0,0,1,7,7
19,0.0,0.0,1,0,1,1,0,0
19,11.1,1.0,0,0,1,1,5,5
32,10.799450549450547,0.9666666666666667,1,0,0,1,15,13
19,13.258571428571427,0.875,0,0,0,1,8,8
19,13.2,1.0,0,0,0,1,5,5
18,12.642857142857142,0.875,0,1,0,1,8,8
20,12.428571428571429,1.0,0,1,0,1,6,6
21,13.083333333333332,0.5833333333333334,0,0,0,1,6,6
18,0.0,0.0,0,0,0,1,6,6
19,12.485714285714286,0.875,0,1,0,1,8,8
18,12.132291666666667,0.9285714285714286,0,0,0,1,7,8
18,11.75,1.0,0,0,0,1,6,6
19,13.25,0.41666666666666663,0,0,0,1,6,6
19,13.418055555555556,1.0,0,0,0,1,7,8
18,13.5,0.9,0,0,0,1,5,5
23,12.5,1.0,0,0,1,1,6,6
37,0.0,0.0,0,0,1,0,6,6
40,10.916666666666668,1.0,0,0,0,0,6,6
18,15.226190476190478,1.0,0,0,0,1,5,5
19,11.7,0.8333333333333334,0,0,0,1,6,6
19,0.0,0.0,0,0,1,1,6,6
28,12.5,0.3333333333333333,0,0,1,1,6,6
35,13.8125,1.0,0,1,0,0,8,7
28,15.045454545454547,1.0,1,0,1,1,11,10
50,12.25,1.0,0,0,0,0,6,6
18,13.0,0.875,0,0,1,1,8,8
18,13.984821428571427,1.0,0,0,0,1,7,8
23,12.408906882591094,1.0,0,1,1,1,18,13
19,5.0,0.16666666666666666,1,1,1,1,6,6
18,11.658333333333333,0.5,0,0,1,1,7,7
18,13.76375,1.0,0,0,0,1,8,8
18,15.901785714285714,1.0,0,0,0,1,6,6
20,14.202380952380953,1.0,1,0,0,0,6,6
31,5.5,0.08333333333333333,1,0,1,1,6,6
20,16.023809523809526,1.0,0,0,0,1,6,6
19,12.2,0.875,0,0,1,1,8,8
24,12.8625,1.0,0,0,1,1,7,8
20,11.583333333333332,1.0,0,0,0,1,6,6
18,13.3,1.0,0,0,0,1,5,5
18,13.166666666666668,1.0,0,1,0,1,6,6
21,11.821428571428571,0.6746031746031746,0,1,1,1,7,9
25,13.821428571428571,1.0,0,1,1,1,6,6
32,7.0,0.1,0,0,0,1,5,5
22,14.575,0.8695652173913043,0,1,0,1,23,23
20,0.0,0.0,1,0,1,1,0,0
18,14.962857142857144,0.875,0,1,0,1,8,8
19,13.480714285714285,0.9375,0,1,0,1,7,8
24,12.875,0.7,0,0,1,1,5,5
23,13.971428571428572,1.0,0,0,1,1,5,5
22,13.675,0.8,1,0,0,1,5,5
19,13.083333333333332,1.0,0,1,1,1,6,6
22,12.416666666666668,0.55,0,1,1,1,5,6
22,0.0,0.0,0,0,1,1,6,5
50,7.5,0.08333333333333333,1,0,1,1,6,5
19,12.892857142857142,1.0,1,1,0,1,6,6
42,0.0,0.0,1,0,1,1,4,4
21,11.833333333333332,0.4,0,0,1,1,5,5
20,12.3625,0.5714285714285714,0,0,0,1,7,7
19,11.525,0.9,0,0,0,1,5,5
19,12.0,0.75,0,1,0,1,6,6
19,11.899999999999999,0.8333333333333334,0,0,0,1,6,6
20,10.875,0.8333333333333333,0,1,0,1,6,6
18,14.233333333333334,0.8571428571428571,0,0,0,1,7,7
19,0.0,0.0,0,1,1,1,0,0
18,12.370535714285714,0.9375,0,0,1,1,7,8
22,5.833333333333333,0.2,0,0,1,1,5,5
42,0.0,0.0,0,0,1,1,6,6
18,11.1,0.75,0,0,0,1,6,6
19,0.0,0.0,0,1,1,1,0,0
19,12.666666666666668,0.9,0,1,0,1,5,5
30,14.25,0.3333333333333333,0,0,1,1,6,6
18,13.384027777777778,1.0,0,1,0,1,7,8
18,13.0,1.0,0,0,0,1,6,6
20,12.0,1.0,0,0,0,1,6,6
18,11.997499999999999,0.6428571428571428,0,0,0,1,7,7
18,12.0,0.75,0,0,0,1,6,6
19,12.895833333333332,1.0,0,1,0,1,6,6
20,14.458333333333334,1.0,0,1,1,1,12,11
18,12.214285714285714,0.875,0,1,0,1,8,8
19,12.5,1.0,0,0,0,1,6,6
37,14.238636363636363,1.0,0,0,0,0,11,8
18,12.75,1.0,0,0,0,1,6,6
20,5.0,0.2,0,0,0,1,5,5
27,13.81375,1.0,0,0,0,1,8,8
25,13.0375,0.5714285714285714,0,0,1,1,7,7
18,12.85,0.9,0,0,0,1,5,5
50,0.0,0.0,0,0,0,0,1,6
27,11.25,0.30000000000000004,1,0,0,1,5,5
44,0.0,0.0,1,0,0,1,6,6
18,12.25,0.25,0,0,0,1,6,6
26,11.625,0.8,0,0,0,0,5,5
20,11.083333333333332,0.5,1,0,0,1,6,6
42,13.393333333333333,0.5714285714285714,1,0,0,1,7,7
41,11.2,0.9,0,1,1,0,5,5
33,12.416666666666668,0.775,0,0,0,1,8,5
19,6.875,0.4,0,0,1,1,5,5
18,14.44047619047619,1.0,0,0,0,1,6,6
39,11.3,1.0,0,0,0,0,5,5
31,0.0,0.0,1,0,1,1,6,6
40,11.4125,0.8571428571428572,0,0,0,1,8,7
19,0.0,0.0,0,0,0,1,6,6
20,16.200000000000003,1.0,0,0,1,1,5,5
20,13.0,1.0,1,0,0,1,6,6
38,0.0,0.0,0,0,0,1,6,6
35,0.0,0.0,1,0,0,1,6,6
19,12.858,0.625,0,0,1,1,8,8
19,11.291666666666668,0.8333333333333333,0,0,1,1,6,6
23,6.0,0.1,1,0,0,1,5,5
27,13.416666666666668,0.8333333333333333,0,0,0,0,6,6
26,0.0,0.0,1,1,0,1,6,6
19,0.0,0.0,0,0,0,1,0,0
18,14.314285714285717,0.875,0,1,0,1,8,8
19,0.0,0.0,0,0,0,1,0,0
19,0.0,0.0,1,0,0,1,5,5
21,12.785714285714285,0.8333333333333333,0,0,1,1,6,6
20,12.5,0.9,0,0,1,1,5,5
31,11.416666666666668,0.41666666666666663,1,0,0,0,6,6
48,11.705357142857142,1.0,0,0,1,0,5,5
21,11.15,0.75,0,0,0,1,6,6
25,0.0,0.0,0,0,1,1,6,6
18,14.083333333333332,0.8333333333333333,0,1,0,1,6,6
18,11.80952380952381,1.0,0,1,0,1,6,6
32,13.0,1.0,0,1,0,0,6,6
19,13.464285714285715,1.0,0,1,0,1,6,6
19,12.55,0.8333333333333333,1,0,1,1,6,6
18,13.75,1.0,0,1,0,1,6,6
19,14.188214285714285,1.0,0,1,0,1,7,8
18,15.143809523809521,1.0,0,1,0,1,7,8
35,0.0,0.0,1,0,1,1,7,7
18,11.725,0.75,0,0,0,1,6,6
18,13.583333333333332,1.0,0,0,1,1,6,6
28,12.364285714285714,1.0,0,0,0,1,7,8
23,12.5,0.4017857142857143,1,0,1,1,7,8
19,12.2,1.0,0,0,1,1,5,5
20,12.491666666666667,0.75,0,0,0,1,8,8
25,7.0,0.16666666666666666,1,0,1,1,5,6
20,12.916666666666666,1.0,0,0,1,1,6,6
20,13.1625,1.0,0,0,1,1,6,6
20,13.9,1.0,0,1,1,1,5,5
19,11.125,0.5833333333333333,1,1,0,1,6,6
20,12.125,0.6666666666666666,0,1,0,1,6,6
19,11.75,0.8,0,0,1,1,5,5
41,11.899999999999999,1.0,1,0,0,1,5,5
34,0.0,0.0,0,0,1,1,6,6
20,14.687857142857144,1.0,0,0,0,1,7,8
19,13.083333333333332,0.8571428571428571,0,0,1,1,7,7
32,13.3,1.0,0,1,1,0,10,10
19,13.520833333333332,1.0,0,0,0,0,6,6
42,12.350000000000001,0.9090909090909091,1,0,0,0,11,11
58,0.0,0.0,0,0,1,1,6,6
19,13.428571428571429,0.9166666666666667,0,0,1,1,6,6
